Año,Trimestre,Mes,Provincia,Numero_llamadas
2017,Primero,Febrero,Barcelona,684
2017,Primero,Febrero,Girona,41
2017,Primero,Febrero,Lleida,27
2017,Primero,Febrero,Tarragona,92
2017,Primero,Febrero,Alicante/Alacant,302
2017,Primero,Febrero,Castellón/Castelló,65
2017,Primero,Febrero,Valencia/València,453
2017,Primero,Febrero,Badajoz,71
2017,Primero,Febrero,Cáceres,36
2017,Primero,Febrero,A Coruña,132
2017,Primero,Febrero,Lugo,27
2017,Primero,Febrero,Ourense,31
2017,Primero,Febrero,Pontevedra,104
2017,Primero,Febrero,Madrid,1590
2017,Primero,Febrero,Murcia,170
2017,Primero,Febrero,Navarra,63
2017,Primero,Febrero,Araba/Álava,28
2017,Primero,Febrero,Bizkaia,106
2017,Primero,Febrero,Gipuzkoa,75
2017,Primero,Febrero,La Rioja,34
2017,Primero,Febrero,Ceuta,16
2017,Primero,Febrero,Melilla,4
2017,Primero,Febrero,No consta,44
2017,Primero,Marzo,Almería,79
2017,Primero,Marzo,Cádiz,179
2017,Primero,Marzo,Córdoba,98
2017,Primero,Marzo,Granada,156
2017,Primero,Marzo,Huelva,97
2017,Primero,Marzo,Jaén,79
2017,Primero,Marzo,Málaga,304
2017,Primero,Marzo,Sevilla,362
2017,Primero,Marzo,Huesca,10
2017,Primero,Marzo,Teruel,20
2017,Primero,Marzo,Zaragoza,87
2017,Primero,Marzo,Asturias,152
2017,Primero,Marzo,Illes Balears,164
2017,Primero,Marzo,Las Palmas,266
2017,Primero,Marzo,Santa Cruz de Tenerife,200
2017,Primero,Marzo,Cantabria,89
2017,Primero,Marzo,Ávila,41
2017,Primero,Marzo,Burgos,36
2017,Primero,Marzo,León,61
2017,Primero,Marzo,Palencia,30
2017,Primero,Marzo,Salamanca,47
2017,Primero,Marzo,Segovia,13
2017,Primero,Marzo,Soria,3
2017,Primero,Marzo,Valladolid,98
2017,Primero,Marzo,Zamora,18
2017,Primero,Marzo,Albacete,37
2017,Primero,Marzo,Ciudad Real,53
2017,Primero,Marzo,Cuenca,17
2017,Primero,Marzo,Guadalajara,33
2017,Primero,Marzo,Toledo,102
2017,Primero,Marzo,Barcelona,817
2017,Primero,Marzo,Girona,54
2017,Primero,Marzo,Lleida,27
2017,Primero,Marzo,Tarragona,114
2017,Primero,Marzo,Alicante/Alacant,341
2017,Primero,Marzo,Castellón/Castelló,80
2017,Primero,Marzo,Valencia/València,521
2017,Primero,Marzo,Badajoz,74
2017,Primero,Marzo,Cáceres,33
2017,Primero,Marzo,A Coruña,172
2017,Primero,Marzo,Lugo,35
2017,Primero,Marzo,Ourense,26
2017,Primero,Marzo,Pontevedra,126
2017,Primero,Marzo,Madrid,1629
2017,Primero,Marzo,Murcia,203
2017,Primero,Marzo,Navarra,107
2017,Primero,Marzo,Araba/Álava,28
2017,Primero,Marzo,Bizkaia,115
2017,Primero,Marzo,Gipuzkoa,53
2017,Primero,Marzo,La Rioja,24
2017,Primero,Marzo,Ceuta,10
2017,Primero,Marzo,Melilla,13
2017,Primero,Marzo,No consta,74
2017,Segundo,Abril,Almería,72
2017,Segundo,Abril,Cádiz,150
2017,Segundo,Abril,Córdoba,68
2017,Segundo,Abril,Granada,117
2017,Segundo,Abril,Huelva,60
2017,Segundo,Abril,Jaén,61
2017,Segundo,Abril,Málaga,267
2017,Segundo,Abril,Sevilla,300
2017,Segundo,Abril,Huesca,16
2017,Segundo,Abril,Teruel,9
2017,Segundo,Abril,Zaragoza,123
2017,Segundo,Abril,Asturias,128
2017,Segundo,Abril,Illes Balears,138
2017,Segundo,Abril,Las Palmas,210
2017,Segundo,Abril,Santa Cruz de Tenerife,195
2017,Segundo,Abril,Cantabria,70
2017,Segundo,Abril,Ávila,38
2017,Segundo,Abril,Burgos,27
2017,Segundo,Abril,León,59
2017,Segundo,Abril,Palencia,30
2017,Segundo,Abril,Salamanca,35
2017,Segundo,Abril,Segovia,18
2017,Segundo,Abril,Soria,8
2017,Segundo,Abril,Valladolid,80
2017,Segundo,Abril,Zamora,14
2017,Segundo,Abril,Albacete,31
2017,Segundo,Abril,Ciudad Real,50
2017,Segundo,Abril,Cuenca,15
2017,Segundo,Abril,Guadalajara,53
2017,Segundo,Abril,Toledo,86
2017,Segundo,Abril,Barcelona,617
2017,Segundo,Abril,Girona,73
2017,Segundo,Abril,Lleida,35
2017,Segundo,Abril,Tarragona,113
2017,Segundo,Abril,Alicante/Alacant,262
2017,Segundo,Abril,Castellón/Castelló,52
2017,Segundo,Abril,Valencia/València,429
2017,Segundo,Abril,Badajoz,83
2017,Segundo,Abril,Cáceres,40
2017,Segundo,Abril,A Coruña,153
2017,Segundo,Abril,Lugo,19
2017,Segundo,Abril,Ourense,32
2017,Segundo,Abril,Pontevedra,101
2017,Segundo,Abril,Madrid,1551
2017,Segundo,Abril,Murcia,174
2017,Segundo,Abril,Navarra,61
2017,Segundo,Abril,Araba/Álava,19
2017,Segundo,Abril,Bizkaia,109
2017,Segundo,Abril,Gipuzkoa,45
2017,Segundo,Abril,La Rioja,21
2017,Segundo,Abril,Ceuta,3
2017,Segundo,Abril,Melilla,10
2017,Segundo,Abril,No consta,84
2017,Segundo,Mayo,Almería,83
2017,Segundo,Mayo,Cádiz,162
2017,Segundo,Mayo,Córdoba,105
2017,Segundo,Mayo,Granada,157
2017,Segundo,Mayo,Huelva,65
2017,Segundo,Mayo,Jaén,64
2017,Segundo,Mayo,Málaga,285
2017,Segundo,Mayo,Sevilla,377
2017,Segundo,Mayo,Huesca,20
2017,Segundo,Mayo,Teruel,6
2017,Segundo,Mayo,Zaragoza,114
2017,Segundo,Mayo,Asturias,160
2017,Segundo,Mayo,Illes Balears,145
2017,Segundo,Mayo,Las Palmas,191
2017,Segundo,Mayo,Santa Cruz de Tenerife,226
2017,Segundo,Mayo,Cantabria,55
2017,Segundo,Mayo,Ávila,12
2017,Segundo,Mayo,Burgos,37
2017,Segundo,Mayo,León,69
2017,Segundo,Mayo,Palencia,28
2017,Segundo,Mayo,Salamanca,52
2017,Segundo,Mayo,Segovia,15
2017,Segundo,Mayo,Soria,8
2017,Segundo,Mayo,Valladolid,105
2017,Segundo,Mayo,Zamora,18
2017,Segundo,Mayo,Albacete,46
2017,Segundo,Mayo,Ciudad Real,35
2017,Segundo,Mayo,Cuenca,10
2017,Segundo,Mayo,Guadalajara,41
2017,Segundo,Mayo,Toledo,111
2017,Segundo,Mayo,Barcelona,730
2017,Segundo,Mayo,Girona,56
2017,Segundo,Mayo,Lleida,29
2017,Segundo,Mayo,Tarragona,92
2017,Segundo,Mayo,Alicante/Alacant,352
2017,Segundo,Mayo,Castellón/Castelló,99
2017,Segundo,Mayo,Valencia/València,488
2017,Segundo,Mayo,Badajoz,92
2017,Segundo,Mayo,Cáceres,33
2017,Segundo,Mayo,A Coruña,152
2017,Segundo,Mayo,Lugo,25
2017,Segundo,Mayo,Ourense,42
2017,Segundo,Mayo,Pontevedra,102
2017,Segundo,Mayo,Madrid,1755
2017,Segundo,Mayo,Murcia,177
2017,Segundo,Mayo,Navarra,74
2017,Segundo,Mayo,Araba/Álava,21
2017,Segundo,Mayo,Bizkaia,114
2017,Segundo,Mayo,Gipuzkoa,56
2017,Segundo,Mayo,La Rioja,45
2017,Segundo,Mayo,Ceuta,8
2017,Segundo,Mayo,Melilla,9
2017,Segundo,Mayo,No consta,71
2017,Segundo,Junio,Almería,69
2017,Segundo,Junio,Cádiz,137
2017,Segundo,Junio,Córdoba,85
2017,Segundo,Junio,Granada,131
2017,Segundo,Junio,Huelva,58
2017,Segundo,Junio,Jaén,61
2017,Segundo,Junio,Málaga,244
2017,Segundo,Junio,Sevilla,325
2017,Segundo,Junio,Huesca,16
2017,Segundo,Junio,Teruel,9
2017,Segundo,Junio,Zaragoza,100
2017,Segundo,Junio,Asturias,136
2017,Segundo,Junio,Illes Balears,146
2017,Segundo,Junio,Las Palmas,175
2017,Segundo,Junio,Santa Cruz de Tenerife,173
2017,Segundo,Junio,Cantabria,46
2017,Segundo,Junio,Ávila,30
2017,Segundo,Junio,Burgos,41
2017,Segundo,Junio,León,37
2017,Segundo,Junio,Palencia,31
2017,Segundo,Junio,Salamanca,37
2017,Segundo,Junio,Segovia,21
2017,Segundo,Junio,Soria,5
2017,Segundo,Junio,Valladolid,100
2017,Segundo,Junio,Zamora,16
2017,Segundo,Junio,Albacete,26
2017,Segundo,Junio,Ciudad Real,45
2017,Segundo,Junio,Cuenca,13
2017,Segundo,Junio,Guadalajara,28
2017,Segundo,Junio,Toledo,106
2017,Segundo,Junio,Barcelona,681
2017,Segundo,Junio,Girona,61
2017,Segundo,Junio,Lleida,26
2017,Segundo,Junio,Tarragona,79
2017,Segundo,Junio,Alicante/Alacant,329
2017,Segundo,Junio,Castellón/Castelló,80
2017,Segundo,Junio,Valencia/València,395
2017,Segundo,Junio,Badajoz,34
2017,Segundo,Junio,Cáceres,41
2017,Segundo,Junio,A Coruña,170
2017,Segundo,Junio,Lugo,22
2017,Segundo,Junio,Ourense,21
2017,Segundo,Junio,Pontevedra,110
2017,Segundo,Junio,Madrid,1557
2017,Segundo,Junio,Murcia,194
2017,Segundo,Junio,Navarra,61
2017,Segundo,Junio,Araba/Álava,32
2017,Segundo,Junio,Bizkaia,89
2017,Segundo,Junio,Gipuzkoa,54
2017,Segundo,Junio,La Rioja,36
2017,Segundo,Junio,Ceuta,12
2017,Segundo,Junio,Melilla,5
2017,Segundo,Junio,No consta,54
2017,Tercero,Julio,Almería,69
2017,Tercero,Julio,Cádiz,151
2017,Tercero,Julio,Córdoba,81
2017,Tercero,Julio,Granada,127
2017,Tercero,Julio,Huelva,46
2017,Tercero,Julio,Jaén,66
2017,Tercero,Julio,Málaga,234
2017,Tercero,Julio,Sevilla,269
2017,Tercero,Julio,Huesca,18
2017,Tercero,Julio,Teruel,10
2017,Tercero,Julio,Zaragoza,94
2017,Tercero,Julio,Asturias,140
2017,Tercero,Julio,Illes Balears,142
2017,Tercero,Julio,Las Palmas,187
2017,Tercero,Julio,Santa Cruz de Tenerife,165
2017,Tercero,Julio,Cantabria,79
2017,Tercero,Julio,Ávila,35
2017,Tercero,Julio,Burgos,27
2017,Tercero,Julio,León,79
2017,Tercero,Julio,Palencia,19
2017,Tercero,Julio,Salamanca,52
2017,Tercero,Julio,Segovia,19
2017,Tercero,Julio,Soria,6
2017,Tercero,Julio,Valladolid,78
2017,Tercero,Julio,Zamora,23
2017,Tercero,Julio,Albacete,48
2017,Tercero,Julio,Ciudad Real,39
2017,Tercero,Julio,Cuenca,11
2017,Tercero,Julio,Guadalajara,47
2017,Tercero,Julio,Toledo,98
2017,Tercero,Julio,Barcelona,624
2017,Tercero,Julio,Girona,74
2017,Tercero,Julio,Lleida,18
2017,Tercero,Julio,Tarragona,89
2017,Tercero,Julio,Alicante/Alacant,313
2017,Tercero,Julio,Castellón/Castelló,59
2017,Tercero,Julio,Valencia/València,416
2017,Tercero,Julio,Badajoz,53
2017,Tercero,Julio,Cáceres,38
2017,Tercero,Julio,A Coruña,111
2017,Tercero,Julio,Lugo,30
2017,Tercero,Julio,Ourense,27
2017,Tercero,Julio,Pontevedra,133
2017,Tercero,Julio,Madrid,1517
2017,Tercero,Julio,Murcia,177
2017,Tercero,Julio,Navarra,65
2017,Tercero,Julio,Araba/Álava,29
2017,Tercero,Julio,Bizkaia,98
2017,Tercero,Julio,Gipuzkoa,42
2017,Tercero,Julio,La Rioja,31
2017,Tercero,Julio,Ceuta,10
2017,Tercero,Julio,Melilla,4
2017,Tercero,Julio,No consta,75
2017,Tercero,Agosto,Almería,92
2017,Tercero,Agosto,Cádiz,196
2017,Tercero,Agosto,Córdoba,92
2017,Tercero,Agosto,Granada,126
2017,Tercero,Agosto,Huelva,71
2017,Tercero,Agosto,Jaén,67
2017,Tercero,Agosto,Málaga,266
2017,Tercero,Agosto,Sevilla,272
2017,Tercero,Agosto,Huesca,19
2017,Tercero,Agosto,Teruel,11
2017,Tercero,Agosto,Zaragoza,79
2017,Tercero,Agosto,Asturias,123
2017,Tercero,Agosto,Illes Balears,153
2017,Tercero,Agosto,Las Palmas,180
2017,Tercero,Agosto,Santa Cruz de Tenerife,203
2017,Tercero,Agosto,Cantabria,70
2017,Tercero,Agosto,Ávila,44
2017,Tercero,Agosto,Burgos,50
2017,Tercero,Agosto,León,57
2017,Tercero,Agosto,Palencia,29
2017,Tercero,Agosto,Salamanca,59
2017,Tercero,Agosto,Segovia,8
2017,Tercero,Agosto,Soria,6
2017,Tercero,Agosto,Valladolid,73
2017,Tercero,Agosto,Zamora,28
2017,Tercero,Agosto,Albacete,21
2017,Tercero,Agosto,Ciudad Real,40
2017,Tercero,Agosto,Cuenca,13
2017,Tercero,Agosto,Guadalajara,32
2017,Tercero,Agosto,Toledo,110
2017,Tercero,Agosto,Barcelona,595
2017,Tercero,Agosto,Girona,53
2017,Tercero,Agosto,Lleida,22
2017,Tercero,Agosto,Tarragona,87
2017,Tercero,Agosto,Alicante/Alacant,259
2017,Tercero,Agosto,Castellón/Castelló,95
2017,Tercero,Agosto,Valencia/València,411
2017,Tercero,Agosto,Badajoz,53
2017,Tercero,Agosto,Cáceres,37
2017,Tercero,Agosto,A Coruña,139
2017,Tercero,Agosto,Lugo,24
2017,Tercero,Agosto,Ourense,25
2017,Tercero,Agosto,Pontevedra,108
2017,Tercero,Agosto,Madrid,1498
2017,Tercero,Agosto,Murcia,214
2017,Tercero,Agosto,Navarra,69
2017,Tercero,Agosto,Araba/Álava,25
2017,Tercero,Agosto,Bizkaia,106
2017,Tercero,Agosto,Gipuzkoa,43
2017,Tercero,Agosto,La Rioja,36
2017,Tercero,Agosto,Ceuta,8
2017,Tercero,Agosto,Melilla,5
2017,Tercero,Agosto,No consta,111
2017,Tercero,Septiembre,Almería,77
2017,Tercero,Septiembre,Cádiz,140
2017,Tercero,Septiembre,Córdoba,74
2017,Tercero,Septiembre,Granada,123
2017,Tercero,Septiembre,Huelva,61
2017,Tercero,Septiembre,Jaén,74
2017,Tercero,Septiembre,Málaga,220
2017,Tercero,Septiembre,Sevilla,276
2017,Tercero,Septiembre,Huesca,18
2017,Tercero,Septiembre,Teruel,11
2017,Tercero,Septiembre,Zaragoza,100
2017,Tercero,Septiembre,Asturias,129
2017,Tercero,Septiembre,Illes Balears,145
2017,Tercero,Septiembre,Las Palmas,220
2017,Tercero,Septiembre,Santa Cruz de Tenerife,178
2017,Tercero,Septiembre,Cantabria,84
2017,Tercero,Septiembre,Ávila,26
2017,Tercero,Septiembre,Burgos,36
2017,Tercero,Septiembre,León,59
2017,Tercero,Septiembre,Palencia,8
2017,Tercero,Septiembre,Salamanca,40
2017,Tercero,Septiembre,Segovia,18
2017,Tercero,Septiembre,Soria,2
2017,Tercero,Septiembre,Valladolid,67
2017,Tercero,Septiembre,Zamora,4
2017,Tercero,Septiembre,Albacete,21
2017,Tercero,Septiembre,Ciudad Real,31
2017,Tercero,Septiembre,Cuenca,9
2017,Tercero,Septiembre,Guadalajara,24
2017,Tercero,Septiembre,Toledo,85
2017,Tercero,Septiembre,Barcelona,568
2017,Tercero,Septiembre,Girona,51
2017,Tercero,Septiembre,Lleida,26
2017,Tercero,Septiembre,Tarragona,79
2017,Tercero,Septiembre,Alicante/Alacant,251
2017,Tercero,Septiembre,Castellón/Castelló,79
2017,Tercero,Septiembre,Valencia/València,367
2017,Tercero,Septiembre,Badajoz,73
2017,Tercero,Septiembre,Cáceres,37
2017,Tercero,Septiembre,A Coruña,123
2017,Tercero,Septiembre,Lugo,13
2017,Tercero,Septiembre,Ourense,20
2017,Tercero,Septiembre,Pontevedra,70
2017,Tercero,Septiembre,Madrid,1401
2017,Tercero,Septiembre,Murcia,167
2017,Tercero,Septiembre,Navarra,55
2017,Tercero,Septiembre,Araba/Álava,26
2017,Tercero,Septiembre,Bizkaia,90
2017,Tercero,Septiembre,Gipuzkoa,37
2017,Tercero,Septiembre,La Rioja,27
2017,Tercero,Septiembre,Ceuta,14
2017,Tercero,Septiembre,Melilla,14
2017,Tercero,Septiembre,No consta,29
2017,Cuarto,Octubre,Almería,63
2017,Cuarto,Octubre,Cádiz,126
2017,Cuarto,Octubre,Córdoba,59
2017,Cuarto,Octubre,Granada,112
2017,Cuarto,Octubre,Huelva,56
2017,Cuarto,Octubre,Jaén,57
2017,Cuarto,Octubre,Málaga,216
2017,Cuarto,Octubre,Sevilla,262
2017,Cuarto,Octubre,Huesca,22
2017,Cuarto,Octubre,Teruel,3
2017,Cuarto,Octubre,Zaragoza,95
2017,Cuarto,Octubre,Asturias,153
2017,Cuarto,Octubre,Illes Balears,144
2017,Cuarto,Octubre,Las Palmas,176
2017,Cuarto,Octubre,Santa Cruz de Tenerife,197
2017,Cuarto,Octubre,Cantabria,43
2017,Cuarto,Octubre,Ávila,11
2017,Cuarto,Octubre,Burgos,48
2017,Cuarto,Octubre,León,45
2017,Cuarto,Octubre,Palencia,28
2017,Cuarto,Octubre,Salamanca,51
2017,Cuarto,Octubre,Segovia,14
2017,Cuarto,Octubre,Soria,9
2017,Cuarto,Octubre,Valladolid,74
2017,Cuarto,Octubre,Zamora,12
2017,Cuarto,Octubre,Albacete,28
2017,Cuarto,Octubre,Ciudad Real,32
2017,Cuarto,Octubre,Cuenca,23
2017,Cuarto,Octubre,Guadalajara,26
2017,Cuarto,Octubre,Toledo,83
2017,Cuarto,Octubre,Barcelona,542
2017,Cuarto,Octubre,Girona,35
